$INFO$
This is file for data log. 
$DATE$
2020-12-12_20:30:15
$PARAMS$
AmountOfParticles,25
DimensionsOfVector,2
StopCriterion,0.0001
Weight,0.8
SpeedConstant1,0.1
SpeedConstant2,0.2
OmpSizeOfChunk,1000
$TYPE$
OpenMP
$DATA$
0,0.0147455,18
1,0.0147455,18
2,0.0147455,18
3,0.0147455,18
4,0.0147455,18
5,0.0119425,18
6,0.0119425,18
7,0.0119425,18
8,0.0119425,18
9,0.0119425,18
10,0.0119425,18
11,0.0119425,18
12,0.0119425,18
13,0.0119425,18
14,0.0119425,18
15,0.0119425,18
16,0.0119425,18
17,0.0119425,18
18,0.0119425,18
19,0.0119425,18
20,0.00030599,18
21,0.00030599,18
22,0.00030599,18
23,0.00030599,18
24,0.00030599,18
25,4.94468e-05,18
