0,0,18.6016,13.0111,-8.25961,-5.12746,0.0544546
0,1,-39.2544,19.8246,-5.5075,-7.95056,1.01369
0,2,-0.903252,40,-0.685137,10.5206,0.747373
0,3,13.6035,7.58464,-14.6434,4.45215,1.40475
0,4,-12.7776,6.40988,-2.41557,-8.40359,1.97581
0,5,3.65595,39.8389,-14.9104,0.9487,1.41808
0,6,40,-23.3133,3.49401,2.63153,1.40947
0,7,31.1438,-7.92795,16.0814,-1.99945,1.65543
0,8,8.47841,9.63133,-14.0977,15.2785,1.06027
0,9,32.5721,-24.9843,12.0218,9.23101,0.59829
0,10,31.0738,-17.7401,3.7717,5.6017,1.80077
0,11,5.71355,-14.8631,6.63024,13.5654,0.65477
0,12,-3.07028,12.3244,2.89036,-10.9933,1.99016
0,13,17.8851,3.31449,1.83136,3.46003,1.0492
0,14,-19.0546,17.8367,4.06826,0.986947,1.85616
0,15,36.7036,18.991,-3.2964,-0.609349,1.54272
0,16,-2.68317,-34.4213,-6.99254,2.95137,0.938986
0,17,20.7549,-9.35881,0.46434,2.92436,0.989173
0,18,-18.9984,11.4156,-5.09839,-12.4065,0.170282
0,19,40,-21.8631,0,-0,0.95733
0,20,19.4474,29.714,12.9956,-0.284436,1.5449
0,21,-10.3818,32.5171,-5.43108,0.706357,0.509129
0,22,17.7746,-19.9456,7.80022,6.26983,1.40607
0,23,7.44814,14.5215,-2.91565,9.68733,0.779286
0,24,24.5874,-18.6319,-6.47965,0.695383,1.84987
1,0,11.9939,8.90909,-6.60769,-4.10197,1.21434
1,1,-38.7323,12.8838,0.522103,-6.94082,0.494357
1,2,-0.903252,40,0,0,0.747373
1,3,3.46342,11.2641,-10.1401,3.6795,1.75457
1,4,-9.75418,0.790064,3.02345,-5.61981,1.87336
1,5,-2.04282,40,-5.69877,0.161093,1.18555
1,6,39.323,-16.0649,-0.676982,7.24839,0.990577
1,7,40,-8.3787,8.85622,-0.450745,0.666854
1,8,-1.26263,21.0249,-9.74104,11.3936,1.1409
1,9,40,-18.1444,7.42787,6.83985,0.374084
1,10,32.0999,-9.30702,1.02616,8.43312,1.04561
1,11,13.0578,0.401537,7.34429,15.2647,0.136068
1,12,-0.316794,4.16822,2.75349,-8.15614,1.46663
1,13,19.4337,7.21302,1.54862,3.89853,1.74565
1,14,-13.7525,18.3447,5.30214,0.508044,1.36336
1,15,32.5884,17.9754,-4.11516,-1.01556,1.35138
1,16,-4.33072,-25.6427,-1.64755,8.77859,1.36043
1,17,20.771,-3.84009,0.0161298,5.51872,0.88246
1,18,-18.7947,1.6721,0.203668,-9.74353,0.33061
1,19,36.22,-15.7027,-3.77998,6.16044,0.999757
1,20,29.5087,28.5351,10.0613,-1.17888,0.957078
1,21,-13.36,32.1624,-2.97824,-0.354664,1.65298
1,22,23.3234,-12.8221,5.5488,7.12351,1.23439
1,23,6.4223,21.1831,-1.02584,6.66159,1.38935
1,24,19.9066,-13.8952,-4.68077,4.73662,0.613097
2,0,7.63211,6.20135,-4.36177,-2.70773,1.21988
2,1,-28.7261,7.35242,10.0062,-5.53137,0.225865
2,2,2.44708,35.3641,3.35034,-4.63588,1.30155
2,3,-3.64614,14.2612,-7.10956,2.99701,1.57946
2,4,-2.04455,-0.269415,7.70963,-1.05948,1.4521
2,5,-5.92232,39.3673,-3.8795,-0.632709,0.37142
2,6,38.1832,-9.9654,-1.13981,6.09948,0.763652
2,7,40,-8.3787,0,0,0.666854
2,8,-6.97756,28.4652,-5.71493,7.4403,1.07323
2,9,40,-18.1444,0,0,0.374084
2,10,30.997,0.620394,-1.10294,9.92741,0.130082
2,11,19.7203,14.4035,6.66249,14.0019,0.608971
2,12,3.31783,0.375432,3.63462,-3.79278,1.96722
2,13,20.5159,10.6088,1.08225,3.39578,1.05326
2,14,-7.6122,18.173,6.1403,-0.171714,1.22587
2,15,29.8487,17.2692,-2.73977,-0.706271,1.00249
2,16,-0.755187,-12.1098,3.57553,13.5329,0.290745
2,17,20.256,3.35865,-0.515029,7.19874,1.01773
2,18,-11.6612,-3.95781,7.13355,-5.62991,1.24508
2,19,31.2031,-7.52639,-5.01688,8.17627,1.79461
2,20,35.9044,25.2388,6.39571,-3.29626,1.22175
2,21,-11.102,29.2843,2.25801,-2.87817,1.05138
2,22,27.0635,-3.79353,3.74014,9.02859,0.887202
2,23,6.45359,25.7649,0.0312891,4.58184,0.0633035
2,24,15.9758,-6.26704,-3.93081,7.6282,0.0356809
3,0,5.93556,1.82287,-1.69654,-4.37848,0.424032
3,1,-16.3999,1.61076,12.3262,-5.74165,1.53347
3,2,6.21212,28.0188,3.76504,-7.34536,0.872882
3,3,-5.8281,13.2583,-2.18196,-1.00284,0.155001
3,4,6.51088,-0.756737,8.55543,-0.487321,0.0947165
3,5,-4.26935,31.1491,1.65298,-8.21819,0.575121
3,6,35.813,-4.87221,-2.37024,5.09319,0.763884
3,7,36.6472,-8.08234,-3.35277,0.296355,1.30845
3,8,-6.68569,27.3919,0.291873,-1.07337,0.607068
3,9,38.5731,-17.439,-1.42695,0.705472,1.48869
3,10,27.5502,7.38651,-3.44675,6.76612,0.362031
3,11,24.4834,24.3102,4.76312,9.90671,0.269907
3,12,8.15617,-2.6099,4.83834,-2.98533,1.07819
3,13,20.7942,11.187,0.27824,0.578206,1.28172
3,14,-0.0512128,14.5203,7.56098,-3.65275,0.441184
3,15,28.0526,16.4659,-1.79611,-0.803231,0.639077
3,16,5.30413,-0.166376,6.05932,11.9435,0.44412
3,17,19.0151,6.90424,-1.24083,3.54559,1.93915
3,18,-2.85894,-8.49851,8.80222,-4.5407,0.570973
3,19,27.4891,-1.85358,-3.71402,5.67281,1.42463
3,20,39.847,21.7037,3.94257,-3.53514,0.921862
3,21,-6.52678,23.6828,4.5752,-5.60148,0.273584
3,22,29.9032,3.39534,2.83967,7.18887,1.00734
3,23,7.63559,25.5384,1.182,-0.226481,0.787782
3,24,12.8311,-0.164475,-3.14465,6.10256,0.0381065
4,0,7.34489,-2.51507,1.40933,-4.33795,0.849808
4,1,-2.13272,-3.89699,14.2672,-5.50775,0.803508
4,2,9.70303,19.4076,3.49091,-8.61115,0.0756525
4,3,-5.00101,10.1522,0.827088,-3.10608,0.89874
4,4,13.829,-1.42242,7.31812,-0.665682,0.77022
4,5,0.738178,21.0915,5.00753,-10.0576,1.32163
4,6,32.761,-2.38473,-3.05192,2.48748,0.917327
4,7,31.746,-7.63391,-4.90128,0.448434,1.73836
4,8,-3.12325,22.035,3.56243,-5.35687,1.02191
4,9,33.7674,-15.0631,-4.80564,2.37587,1.22301
4,10,23.7856,11.399,-3.76459,4.01247,0.814891
4,11,27.5347,30.32,3.05126,6.00982,0.369434
4,12,11.0744,-3.1028,2.91824,-0.492898,0.998472
4,13,19.8848,7.77739,-0.909375,-3.40961,1.3744
4,14,8.13165,8.83015,8.18286,-5.69013,0.919699
4,15,24.8412,11.7245,-3.21132,-4.74146,0.125798
4,16,10.1232,7.94399,4.81906,8.11036,0.483366
4,17,17.9525,8.51638,-1.06257,1.61214,1.27375
4,18,6.16643,-11.4969,9.02537,-2.99844,0.145443
4,19,23.1085,1.7589,-4.38058,3.61248,1.27928
