0,0,-6.41935,-26.585,-8.70672,13.3473,0.259177
0,1,-40,-24.162,-2.85464,1.67744,1.58991
0,2,14.944,19.2495,6.32425,-5.79604,0.292286
0,3,-12.7933,3.96569,-0.268232,-0.513312,1.39022
0,4,-40,-28.2241,-1.1982,-0.855201,1.01676
0,5,-37.9944,-20.1146,-1.16848,9.05541,1.77162
0,6,-19.6228,-37.0779,6.38044,-11.2891,0.318609
0,7,-25.278,18.4195,-1.3878,2.86167,1.96669
0,8,3.91414,-40,0,0,1.29224
0,9,-40,-15.8187,0,0,0.963078
1,0,-15.6902,-15.8513,-9.27086,10.7338,0.928422
1,1,-40,-24.162,0,-0,1.58991
1,2,13.8434,9.28052,-1.10063,-9.969,1.02087
1,3,-13.7769,2.61386,-0.98357,-1.35183,0.90806
1,4,-40,-28.2241,0,0,1.01676
1,5,-38.7231,-14.3307,-0.728719,5.78389,0.6696
1,6,-18.2335,-40,1.38928,-2.92211,0.666929
1,7,-28.0451,14.2052,-2.7671,-4.21428,1.66477
1,8,-3.48034,-37.4144,-7.39448,2.58557,1.93363
1,9,-39.7196,-16.1529,0.280379,-0.334166,0.904086
2,0,-24.0756,-8.92205,-8.38535,6.92921,1.12221
2,1,-39.4264,-24.4991,0.573634,-0.337077,1.14806
2,2,4.26153,-4.04154,-9.58185,-13.3221,0.810477
2,3,-19.0135,-3.88563,-5.23663,-6.49949,1.35862
2,4,-39.8409,-28.1034,0.159075,0.120609,1.04612
2,5,-39.2513,-10.1034,-0.528164,4.2273,0.993805
2,6,-20.3566,-39.8041,-2.12303,0.195942,0.96842
2,7,-31.567,4.91793,-3.52193,-9.28731,1.76708
2,8,-12.9571,-34.0992,-9.4768,3.31527,1.21005
2,9,-39.2904,-16.6011,0.429203,-0.448182,0.991143
3,0,-31.4391,-6.24337,-7.36353,2.67869,1.99953
3,1,-38.4815,-25.0543,0.944835,-0.555201,0.291335
3,2,-10.5596,-18.3832,-14.8211,-14.3416,0.589131
3,3,-25.7174,-12.1217,-6.70381,-8.23604,0.186607
3,4,-39.6434,-27.9523,0.197514,0.151145,1.0585
3,5,-37.4393,-7.11817,1.81199,2.98528,1.88343
3,6,-22.3837,-37.6548,-2.02711,2.14922,1.92372
3,7,-33.5575,-4.21743,-1.9905,-9.13536,0.723181
3,8,-18.9962,-30.9623,-6.03903,3.13687,1.96393
3,9,-38.5453,-16.7918,0.745096,-0.190692,1.34187
4,0,-36.6683,-4.73923,-5.22918,1.50414,1.36837
4,1,-37.2645,-25.0797,1.21702,-0.0253811,0.0932805
4,2,-23.2447,-26.5925,-12.6851,-8.2093,1.23249
4,3,-31.0804,-18.7105,-5.36305,-6.58883,1.94196
4,4,-37.8566,-26.0036,1.78679,1.94875,0.104525
4,5,-36.0547,-5.11542,1.38462,2.00275,0.938626
4,6,-26.4945,-33.782,-4.11087,3.87286,1.07845
4,7,-35.6623,-14.4096,-2.10484,-10.1922,1.2716
4,8,-21.8505,-28.0784,-2.85433,2.88393,1.09687
4,9,-37.7298,-18.1886,0.815561,-1.39677,1.94544
5,0,-38.6315,-7.2276,-1.96325,-2.48838,1.53069
5,1,-36.2909,-25.1,0.973614,-0.0203049,0.838154
5,2,-33.2659,-31.7399,-10.0213,-5.14742,0.727994
5,3,-35.0536,-23.5519,-3.97316,-4.8414,1.61875
5,4,-36.3812,-24.3727,1.47546,1.63082,0.767684
5,5,-35.3593,-7.28187,0.695379,-2.16645,0.38949
5,6,-30.5143,-29.8753,-4.01976,3.90667,1.44521
5,7,-37.217,-22.0185,-1.55463,-7.60892,0.987862
5,8,-25.524,-25.4885,-3.67351,2.58981,0.0901666
5,9,-37.0223,-19.7376,0.707429,-1.54909,1.70399
6,0,-37.0859,-12.3557,1.54558,-5.1281,0.186702
6,1,-35.622,-25.1139,0.668928,-0.0139506,1.48496
6,2,-37.3377,-30.4448,-4.07175,1.29508,1.82728
6,3,-38.547,-27.6353,-3.4934,-4.08343,0.7922
6,4,-35.3858,-23.2323,0.995384,1.14043,1.39319
6,5,-34.1442,-10.2346,1.2151,-2.9527,1.36075
6,6,-31.9898,-26.7537,-1.47551,3.1216,0.421254
6,7,-37.5525,-26.797,-0.335517,-4.7784,0.333903
6,8,-28.4628,-23.4167,-2.93881,2.07185,1.64235
6,9,-36.3929,-20.8147,0.62946,-1.07709,1.14509
7,0,-34.3061,-18.2113,2.77988,-5.8556,0.08035
7,1,-33.3986,-25.1889,2.22334,-0.0750107,1.4002
7,2,-38.1064,-27.2048,-0.76871,3.24001,0.532041
7,3,-38.9876,-30.142,-0.440663,-2.5067,1.22393
7,4,-34.6028,-22.3856,0.782931,0.846697,1.19575
7,5,-33.2972,-13.5827,0.847052,-3.34818,1.26687
7,6,-33.0783,-23.079,-1.08848,3.67474,1.04732
7,7,-37.8068,-30.5823,-0.254294,-3.78538,1.90909
7,8,-31.8842,-20.7996,-3.42136,2.61709,1.50074
