0,0,-22.2462,23.2566,-11.1995,18.35,1.5722
0,1,14.4128,29.8656,-10.942,-4.12285,0.805591
0,2,-12.5546,-15.4031,-14.7999,13.728,0.848151
0,3,40,-24.1549,3.1359,3.45852,1.5888
0,4,4.31443,40,-0.512152,0.151582,1.15815
0,5,4.57946,25.8271,-8.40294,-14.137,1.12463
0,6,30.1331,-40,13.9754,-6.92937,0.884118
0,7,-32.7894,18.018,-15.1018,4.56594,1.17936
0,8,9.90697,20.4431,-10.7417,-2.94423,0.380678
0,9,-14.534,40,-7.50587,5.59264,1.15773
0,10,-22.5049,27.1446,-9.92383,-9.81931,1.46623
0,11,-29.9796,-23.0368,6.59403,-12.6312,0.933081
0,12,20.6227,8.23479,-2.70002,11.9909,0.887333
0,13,4.84169,-1.11613,-6.26251,13.9213,0.890624
0,14,15.6701,40,0.556879,3.7555,1.40779
0,15,-40,-21.6089,-0.272233,0.263348,0.873292
0,16,33.8498,-14.1115,-0.460142,1.06689,1.54414
0,17,-22.191,20.1373,4.43009,-7.7663,0.216147
0,18,-6.162,20.9101,3.05903,-7.34476,1.51079
0,19,15.3002,-14.1633,7.56808,11.2523,1.64062
0,20,-25.056,-23.615,-13.2464,-0.387746,0.27653
0,21,6.49356,28.9127,0.17809,11.4319,1.30688
0,22,2.12423,37.6035,-11.7207,4.0526,1.52501
0,23,-4.54709,29.3941,-10.0585,-1.50167,0.912613
0,24,-37.4657,2.39863,-1.41278,-6.71715,0.646843
1,0,-29.7036,36.6586,-7.45739,13.4021,1.12243
1,1,2.05202,27.5158,-12.3608,-2.34973,1.17136
1,2,-24.3859,1.32164,-11.8313,16.7247,0.420665
1,3,33.9386,-11.9649,-6.06144,12.19,1.77793
1,4,2.83128,39.9193,-1.48315,-0.0806839,1.42334
1,5,-4.98873,17.1718,-9.56819,-8.65529,1.18234
1,6,34.1956,-32.8596,4.06255,7.14043,0.298019
1,7,-40,24.727,-7.21061,6.70901,1.65326
1,8,0.44491,18.7259,-9.46206,-1.71719,1.90092
1,9,-14.534,40,-0,0,1.15773
