0	740.4857788086
1	740.4857788086
2	739.5017089844
3	739.5017089844
4	739.4761962891
5	739.2285156250
6	738.2352294922
7	738.2352294922
8	737.9506835938
9	737.6854858398
10	737.4534912109
11	737.4534912109
12	737.4534912109
13	737.4534912109
14	737.4534912109
15	737.4534912109
16	737.4534912109
17	737.4534912109
18	737.4534912109
19	737.4534912109
20	737.3879394531
21	737.3879394531
22	737.3879394531
23	737.0928955078
24	736.8344116211
25	736.7075805664
26	736.2886962891
27	735.4304199219
28	735.4304199219
29	734.7741088867
30	734.7741088867
31	734.7741088867
32	734.2702026367
33	733.1070556641
34	733.1070556641
35	733.1070556641
36	733.1070556641
37	733.1070556641
38	732.5570068359
39	732.4150390625
40	732.1263427734
41	732.1263427734
42	732.1263427734
43	732.1263427734
44	732.1263427734
45	732.0151367188
46	731.0976562500
47	730.9078369141
48	730.6843872070
49	730.6843872070
50	730.2818603516
51	730.2369384766
52	729.7764892578
53	729.6112060547
54	729.6112060547
55	729.5532836914
56	729.5532836914
57	729.5532836914
58	729.5532836914
59	729.5532836914
60	729.5532836914
61	729.5532836914
62	729.2089233398
63	728.6488037109
64	728.6488037109
65	728.6488037109
66	728.6488037109
67	728.6488037109
68	728.6488037109
69	727.9600830078
70	727.3726806641
71	727.3726806641
72	727.3722534180
73	727.3722534180
74	727.3722534180
75	727.3722534180
76	727.3722534180
77	727.3722534180
78	727.3722534180
79	727.3722534180
80	727.1800537109
81	726.5597534180
82	726.5597534180
83	726.5597534180
84	726.5597534180
85	726.2223510742
86	726.2223510742
87	726.2134399414
88	726.2134399414
89	725.9681396484
90	725.9681396484
91	725.9681396484
92	725.9681396484
93	725.9681396484
94	725.9681396484
95	725.9681396484
96	725.9681396484
97	725.7541503906
98	725.6782226562
99	725.1961059570
100	725.1961059570
101	725.1961059570
102	725.1961059570
103	725.1961059570
104	725.1961059570
105	724.6430053711
106	724.6430053711
107	724.6430053711
108	724.6430053711
109	724.4821777344
110	724.4376220703
111	724.2772827148
112	723.7233886719
113	723.7233886719
114	723.7233886719
115	723.1564331055
116	723.1564331055
117	722.9539794922
118	722.5294799805
119	722.5294799805
120	722.5294799805
121	722.5294799805
122	722.5294799805
123	722.5294799805
124	722.5294799805
125	721.8582763672
126	721.8582763672
127	721.8582763672
128	721.8582763672
129	720.7192993164
130	720.3533325195
131	720.3533325195
132	720.3533325195
133	719.6166992188
134	719.4714355469
135	719.0620727539
136	719.0620727539
137	719.0620727539
138	719.0620727539
139	718.7474365234
140	718.7474365234
141	717.0940551758
142	717.0905151367
143	717.0905151367
144	716.9347534180
145	716.9347534180
146	716.9347534180
147	716.9347534180
148	716.9347534180
149	716.6955566406
150	716.6955566406
151	716.6955566406
152	715.6740112305
153	715.6740112305
154	715.6740112305
155	715.6740112305
156	715.4002685547
157	714.7938842773
158	714.6510620117
159	714.6510620117
160	714.4371337891
161	714.2813720703
162	713.8504638672
163	713.3268432617
164	713.3268432617
165	713.0043334961
166	713.0043334961
167	713.0043334961
168	713.0043334961
169	712.3948974609
170	712.3948974609
171	712.3948974609
172	712.2216796875
173	712.0370483398
174	711.7577514648
175	711.7577514648
176	711.7577514648
177	711.0875244141
178	709.7962646484
179	709.7962646484
180	709.7962646484
181	709.7962646484
182	709.7962646484
183	709.7583618164
184	709.1568603516
185	709.1568603516
186	709.0707397461
187	709.0707397461
188	708.7308349609
189	708.1243896484
190	708.1243896484
191	707.9072875977
192	707.7573852539
193	707.1456298828
194	706.7034912109
195	706.7034912109
196	706.7034912109
197	706.7034912109
198	706.7034912109
199	706.3056640625
200	705.9122314453
201	705.9122314453
202	705.9122314453
203	705.3374633789
204	704.6364135742
205	704.6316528320
206	704.2493896484
207	704.2493896484
208	704.0340576172
209	704.0340576172
210	703.7222900391
211	703.7222900391
212	703.7222900391
213	703.6978759766
214	703.0177001953
215	703.0177001953
216	703.0177001953
217	703.0177001953
218	703.0177001953
219	702.1265869141
220	702.1265869141
221	701.5150756836
222	701.5150756836
223	700.8128662109
224	700.6491088867
225	700.0088500977
226	700.0088500977
227	700.0088500977
228	699.1723632812
229	699.1723632812
230	698.9012451172
231	698.9012451172
232	698.9012451172
233	698.4197387695
234	698.4197387695
235	698.3316650391
236	697.4868164062
237	697.4868164062
238	697.4868164062
239	697.2509155273
240	697.2509155273
241	697.2509155273
242	696.6013793945
243	696.6013793945
244	695.5393676758
245	695.2897338867
246	695.2897338867
247	695.2897338867
248	695.2897338867
249	695.2897338867
250	695.2897338867
251	695.0059204102
252	695.0059204102
253	695.0059204102
254	695.0059204102
